Order Date,Order ID,Market,Category,Sales,Quantity,Profit
2013-05-24,IT-2013-3213372,Bawku,Office Supplies,117.234,2,36.414
2013-05-24,MX-2013-127859,Accra,Furniture,88.224,4,11.744
2013-05-24,US-2013-167129,Accra,Technology,114.816,4,-49.824
2013-05-24,IN-2013-18483,Kumasi,Office Supplies,49.5,3,1.44
2013-05-24,US-2013-110401,Accra,Technology,32.676,1,-8.184
2013-05-24,MX-2013-103730,Accra,Office Supplies,58.2,6,1.68
2013-05-24,MX-2013-108385,Accra,Office Supplies,35.12,4,2.08
2013-05-24,US-2013-127586,Accra,Office Supplies,14.56,4,-10.56
2013-05-24,IN-2013-28297,Kumasi,Office Supplies,417.06,14,45.78
2013-05-24,CA-2013-142762,Koforidua,Furniture,37.05,3,16.302
2013-05-24,MX-2013-108385,Accra,Office Supplies,32.52,3,9.06
2013-05-24,EG-2013-6030,Takoradi,Office Supplies,56.46,1,14.1
2013-05-24,IN-2013-28297,Kumasi,Office Supplies,33.48,4,1.32
2013-05-24,US-2013-167129,Accra,Office Supplies,19.272,2,2.872
2013-05-24,IN-2013-56689,Kumasi,Office Supplies,63.9,2,15.3
2013-05-24,MX-2013-108385,Accra,Office Supplies,20.72,4,7.44
2013-05-24,IN-2013-54673,Kumasi,Office Supplies,20.628,3,1.368
2013-05-24,MX-2013-127859,Accra,Office Supplies,21.0,2,-11.92
2013-05-24,US-2013-127586,Accra,Office Supplies,12.848,2,-3.552
2013-05-24,US-2013-167129,Accra,Office Supplies,21.84,4,-3.28
2013-05-24,IT-2013-3213372,Bawku,Office Supplies,13.2,1,0.24
2013-05-24,IN-2013-54673,Kumasi,Office Supplies,32.472,4,-7.608
2013-05-24,ID-2013-18903,Kumasi,Office Supplies,18.414,2,-1.026
2013-05-24,US-2013-167129,Accra,Office Supplies,10.416,1,-0.704
2013-05-24,CA-2013-143714,Koforidua,Office Supplies,10.368,2,3.6288
2013-05-24,IN-2013-54673,Kumasi,Office Supplies,15.714,3,-1.386
2013-05-24,MX-2013-133074,Accra,Office Supplies,13.2,2,4.2
2013-05-24,IN-2013-54673,Kumasi,Office Supplies,8.154,3,0.324
2013-05-24,CA-2013-154403,Koforidua,Office Supplies,4.98,1,2.4402
2013-05-24,CA-2013-143714,Koforidua,Office Supplies,6.294,1,-4.196
2013-05-24,US-2013-127586,Accra,Office Supplies,6.944,1,-4.176
2013-06-24,ES-2013-3667448,Bawku,Technology,3421.71,9,1060.56
2013-06-24,IN-2013-34583,Kumasi,Furniture,2068.335,5,206.685
2013-06-24,MX-2013-120453,Accra,Office Supplies,1111.56,6,200.04
2013-06-24,ID-2013-38748,Kumasi,Technology,770.85,5,-447.15
2013-06-24,MX-2013-130204,Accra,Furniture,1268.96,4,583.68
2013-06-24,CA-2013-140382,Koforidua,Technology,862.344,7,97.0137
2013-06-24,US-2013-128720,Accra,Technology,163.908,3,16.368
2013-06-24,US-2013-142685,Koforidua,Office Supplies,835.17,7,16.7034
2013-06-24,NI-2013-2300,Takoradi,Furniture,826.2,6,-633.42
2013-06-24,MX-2013-129924,Accra,Furniture,286.464,2,42.944
2013-06-24,US-2013-150574,Accra,Office Supplies,444.624,6,-466.896
2013-06-24,MX-2013-120453,Accra,Furniture,394.2,3,90.66
2013-06-24,MX-2013-120453,Accra,Technology,370.4,10,55.4
2013-06-24,MX-2013-130204,Accra,Technology,489.45912,6,33.33912
2013-06-24,US-2013-150574,Accra,Technology,148.16,10,-166.84
2013-06-24,MX-2013-120453,Accra,Furniture,494.8,5,113.8
2013-06-24,CA-2013-140501,Koforidua,Office Supplies,324.9,5,38.988
2013-06-24,MX-2013-149615,Accra,Technology,825.1,5,297.0
2013-06-24,US-2013-150574,Accra,Furniture,157.68,3,-145.86
2013-06-24,IN-2013-40806,Kumasi,Technology,3916.08,6,1252.98
2013-06-24,IN-2013-17188,Kumasi,Technology,440.964,4,-44.196
2013-06-24,MX-2013-147879,Accra,Office Supplies,179.88,6,61.08
2013-06-24,ES-2013-3667448,Bawku,Office Supplies,269.22,2,126.48
2013-06-24,US-2013-150574,Accra,Furniture,197.92,5,-183.08
2013-06-24,IN-2013-57046,Kumasi,Technology,245.7,2,2.7
2013-06-24,IN-2013-40806,Kumasi,Office Supplies,53.76,4,19.8
2013-06-24,MX-2013-129924,Accra,Office Supplies,70.56,8,1.28
2013-06-24,MZ-2013-280,Takoradi,Office Supplies,76.74,2,36.06
2013-06-24,CA-2013-140382,Koforidua,Office Supplies,93.68,4,25.2936
2013-06-24,ES-2013-3667448,Bawku,Furniture,251.1,5,40.05
2013-06-24,NI-2013-2300,Takoradi,Office Supplies,253.944,4,-533.376
2013-06-24,TS-2013-3210,Takoradi,Office Supplies,128.43,1,1.26
2013-06-24,MX-2013-158239,Accra,Office Supplies,146.4,5,4.3
2013-06-24,CG-2013-1980,Takoradi,Office Supplies,206.4,1,92.88
2013-06-24,EG-2013-5250,Takoradi,Office Supplies,111.84,4,16.68
2013-06-24,MX-2013-130204,Accra,Office Supplies,103.56,3,34.14
2013-06-24,ET-2013-7070,Takoradi,Office Supplies,142.08,1,22.71
2013-06-24,ET-2013-7070,Takoradi,Office Supplies,109.8,4,30.72
2013-06-24,MX-2013-129924,Accra,Office Supplies,26.28,6,9.36
2013-06-24,ES-2013-3667448,Bawku,Office Supplies,149.4,5,4.35
2013-06-24,CA-2013-140501,Koforidua,Office Supplies,122.12,4,56.1752
2013-06-24,CA-2013-140501,Koforidua,Office Supplies,146.73,3,68.9631
2013-06-24,MX-2013-156762,Accra,Office Supplies,42.24,4,16.4
2013-06-24,IN-2013-41870,Kumasi,Office Supplies,29.97,3,2.61
2013-06-24,IN-2013-34583,Kumasi,Office Supplies,219.78,5,9.63
2013-06-24,ES-2013-1250006,Bawku,Office Supplies,68.904,2,11.484
2013-06-24,MX-2013-129924,Accra,Office Supplies,16.48,2,2.28
2013-06-24,MX-2013-149615,Accra,Office Supplies,67.84,4,16.96
2013-06-24,MX-2013-158239,Accra,Technology,121.72,2,14.6
2013-06-24,IN-2013-17188,Kumasi,Office Supplies,44.307,1,17.697
2013-06-24,MX-2013-146920,Accra,Office Supplies,64.4,2,0.64
2013-06-24,MX-2013-156762,Accra,Office Supplies,70.88,8,9.92
2013-06-24,CA-2013-140382,Koforidua,Office Supplies,21.93,3,10.3071
2013-06-24,MX-2013-166590,Accra,Technology,161.36,2,12.88
2013-06-24,MX-2013-162054,Accra,Office Supplies,44.8,4,12.96
2013-06-24,CA-2013-140382,Koforidua,Office Supplies,19.98,1,9.3906
2013-06-24,MX-2013-162054,Accra,Office Supplies,32.42,1,4.52
2013-06-24,MX-2013-166590,Accra,Office Supplies,42.1,5,20.2
2013-06-24,US-2013-128720,Accra,Office Supplies,13.392,4,-8.928
2013-06-24,US-2013-154256,Koforidua,Office Supplies,25.83,7,12.1401
2013-06-24,MX-2013-149615,Accra,Office Supplies,26.88,3,6.96
2013-06-24,IT-2013-1476473,Bawku,Office Supplies,22.38,2,10.02
2013-06-24,MX-2013-130204,Accra,Office Supplies,20.94,3,4.8
2013-06-24,IN-2013-34583,Kumasi,Office Supplies,27.864,3,1.224
2013-06-24,CA-2013-140501,Koforidua,Office Supplies,18.45,5,8.6715
2013-06-24,ES-2013-4486046,Bawku,Office Supplies,26.1,3,6.75
2013-06-24,MX-2013-130204,Accra,Office Supplies,16.86,1,7.58
2013-06-24,IN-2013-45923,Kumasi,Office Supplies,56.5677,3,5.3577
2013-06-24,MX-2013-120453,Accra,Office Supplies,14.4,2,3.28
2013-06-24,IN-2013-34583,Kumasi,Office Supplies,24.192,4,9.312
2013-06-24,IN-2013-34583,Kumasi,Office Supplies,9.774,1,4.344
2013-06-24,CG-2013-1980,Takoradi,Office Supplies,6.45,1,1.65
2013-06-24,IT-2013-1476473,Bawku,Office Supplies,6.45,1,2.49
2013-06-24,IN-2013-34583,Kumasi,Office Supplies,6.48,1,2.37
2013-06-24,US-2013-150574,Accra,Office Supplies,5.76,2,-5.36
2013-06-24,CA-2013-140501,Koforidua,Office Supplies,3.96,2,1.4652
2013-06-24,MX-2013-130204,Accra,Office Supplies,14.56,2,7.28
2013-07-24,MX-2013-137183,Accra,Furniture,250.2,3,80.04
2013-07-24,IN-2013-58334,Kumasi,Furniture,897.372,4,-205.188
2013-07-24,ID-2013-10972,Kumasi,Furniture,528.57,4,-176.19
2013-07-24,IN-2013-58334,Kumasi,Office Supplies,485.55,13,218.4
2013-07-24,IT-2013-3331737,Bawku,Office Supplies,318.36,7,9.45
2013-07-24,CA-2013-165316,Koforidua,Technology,265.475,1,-111.4995
2013-07-24,ES-2013-1222056,Bawku,Furniture,319.842,2,81.702
2013-07-24,ES-2013-3484925,Bawku,Office Supplies,274.8,5,96.15
2013-07-24,CA-2013-111318,Koforidua,Technology,115.136,8,11.5136
2013-07-24,MX-2013-135062,Accra,Office Supplies,272.16,7,122.36
2013-07-24,MX-2013-126627,Accra,Technology,99.36,2,32.76
2013-07-24,CA-2013-112256,Koforidua,Office Supplies,175.92,5,15.393
2013-07-24,MX-2013-135062,Accra,Furniture,99.32,1,25.82
2013-07-24,CA-2013-165316,Koforidua,Office Supplies,35.216,2,2.6412
2013-07-24,MX-2013-135062,Accra,Office Supplies,59.44,4,8.32
2013-07-24,ES-2013-1222056,Bawku,Office Supplies,78.84,2,38.58
2013-07-24,CA-2013-165316,Koforidua,Office Supplies,23.696,2,6.5164
2013-07-24,MX-2013-135062,Accra,Office Supplies,47.12,4,12.24
2013-07-24,MX-2013-135062,Accra,Office Supplies,20.94,3,4.8
2013-07-24,MX-2013-135062,Accra,Office Supplies,41.2,5,5.7
2013-07-24,CA-2013-162404,Koforidua,Office Supplies,11.416,4,-18.8364
2013-07-24,ES-2013-1222056,Bawku,Office Supplies,29.22,2,9.6
2013-07-24,ES-2013-3484925,Bawku,Office Supplies,18.24,2,7.98
2013-07-24,CA-2013-112256,Koforidua,Office Supplies,13.344,2,1.0008
2013-07-24,CA-2013-112256,Koforidua,Office Supplies,5.184,1,1.8144
2013-07-24,CA-2013-112256,Koforidua,Office Supplies,4.448,2,0.3336
2013-07-24,CA-2013-112256,Koforidua,Office Supplies,4.752,4,-8.316
2013-08-24,ID-2013-17055,Kumasi,Furniture,2214.849,7,-221.571
2013-08-24,CA-2013-1260,Bawku,Technology,2270.34,6,1112.4
2013-08-24,IN-2013-29578,Kumasi,Furniture,868.95,5,43.35
2013-08-24,ES-2013-2371724,Bawku,Technology,497.64,2,179.1
2013-08-24,US-2013-160528,Koforidua,Office Supplies,727.296,8,-172.7328
2013-08-24,CA-2013-150350,Koforidua,Technology,837.6,3,62.82
2013-08-24,US-2013-160528,Koforidua,Technology,666.4,7,-33.32
2013-08-24,CA-2013-158001,Koforidua,Office Supplies,1040.8,5,281.016
2013-08-24,ID-2013-79201,Kumasi,Technology,1058.25,2,-76.53
2013-08-24,CA-2013-150350,Koforidua,Furniture,532.704,6,-39.9528
2013-08-24,ES-2013-2371724,Bawku,Furniture,450.36,4,190.08
2013-08-24,CG-2013-1420,Takoradi,Furniture,465.0,1,79.05
2013-08-24,IT-2013-3230655,Bawku,Technology,378.39,1,185.4
2013-08-24,IN-2013-29578,Kumasi,Office Supplies,174.45,5,27.9
2013-08-24,SF-2013-9000,Takoradi,Office Supplies,463.2,10,120.3
2013-08-24,IN-2013-86740,Kumasi,Furniture,132.48,1,5.28
2013-08-24,ES-2013-2371724,Bawku,Office Supplies,96.81,7,35.7
2013-08-24,RS-2013-4390,Takoradi,Technology,266.49,1,66.6
2013-08-24,ES-2013-2371724,Bawku,Furniture,100.92,2,1.98
2013-08-24,SF-2013-9000,Takoradi,Technology,192.87,1,36.63
2013-08-24,CA-2013-150350,Koforidua,Office Supplies,135.9,5,63.873
2013-08-24,IN-2013-86544,Kumasi,Office Supplies,130.56,4,7.8
2013-08-24,IN-2013-70353,Kumasi,Furniture,143.046,3,52.416
2013-08-24,RS-2013-4390,Takoradi,Technology,118.2,1,48.45
2013-08-24,IN-2013-86740,Kumasi,Furniture,95.28,4,39.0
2013-08-24,IN-2013-86544,Kumasi,Technology,115.89,1,45.18
2013-08-24,IT-2013-3230655,Bawku,Office Supplies,85.92,8,10.08
2013-08-24,RS-2013-4390,Takoradi,Office Supplies,102.48,2,9.18
2013-08-24,ID-2013-79201,Kumasi,Office Supplies,40.1475,5,-12.2025
2013-08-24,IN-2013-71592,Kumasi,Office Supplies,17.4,1,8.16
2013-08-24,ID-2013-79201,Kumasi,Office Supplies,27.4752,4,-7.8048
2013-08-24,IT-2013-3230655,Bawku,Office Supplies,52.2,3,4.68
2013-08-24,IT-2013-3230655,Bawku,Office Supplies,47.43,1,17.07
2013-08-24,IN-2013-70353,Kumasi,Technology,125.307,3,54.297
2013-08-24,US-2013-160528,Koforidua,Furniture,22.608,3,-10.1736
2013-08-24,CA-2013-150350,Koforidua,Office Supplies,43.1,5,11.206
2013-08-24,ES-2013-3632888,Bawku,Office Supplies,73.2,5,24.75
2013-08-24,CG-2013-1420,Takoradi,Technology,37.35,1,0.72
2013-08-24,CA-2013-1260,Bawku,Technology,148.74,1,72.87
2013-08-24,CA-2013-150350,Koforidua,Office Supplies,34.68,6,16.9932
2013-08-24,SF-2013-9000,Takoradi,Office Supplies,46.77,1,20.1
2013-08-24,CA-2013-158001,Koforidua,Office Supplies,29.34,6,7.9218
2013-08-24,IT-2013-3230655,Bawku,Office Supplies,70.35,7,34.44
2013-08-24,IT-2013-3230655,Bawku,Office Supplies,48.63,1,2.91
2013-08-24,CA-2013-158001,Koforidua,Office Supplies,21.3,5,8.733
2013-08-24,US-2013-117793,Koforidua,Office Supplies,37.59,3,17.6673
2013-08-24,AG-2013-3970,Takoradi,Office Supplies,25.23,1,6.54
2013-08-24,US-2013-117793,Koforidua,Office Supplies,25.2,4,11.592
2013-08-24,IN-2013-70990,Kumasi,Office Supplies,64.8,5,13.5
2013-08-24,CA-2013-150350,Koforidua,Office Supplies,15.88,4,0.1588
2013-08-24,CG-2013-1420,Takoradi,Office Supplies,31.17,1,4.35
2013-08-24,ES-2013-2371724,Bawku,Office Supplies,6.0,1,1.26
2013-08-24,RS-2013-4390,Takoradi,Technology,145.35,1,46.5
2013-08-24,US-2013-117793,Koforidua,Office Supplies,14.97,1,4.1916
2013-08-24,ID-2013-79201,Kumasi,Office Supplies,6.9006,1,-5.2194
2013-08-24,MX-2013-118269,Accra,Office Supplies,8.52,1,3.82
2013-08-24,US-2013-117793,Koforidua,Technology,1.98,2,0.891
2013-09-24,TZ-2013-3060,Takoradi,Office Supplies,553.44,8,16.56
2013-09-24,TZ-2013-3060,Takoradi,Office Supplies,743.04,4,288.96
2013-09-24,IN-2013-35822,Kumasi,Technology,1168.44,7,443.94
2013-09-24,IN-2013-55814,Kumasi,Furniture,830.574,2,175.314
2013-09-24,SU-2013-4750,Takoradi,Technology,590.58,2,0.0
2013-09-24,TZ-2013-9020,Takoradi,Office Supplies,616.92,2,203.58
2013-09-24,SF-2013-6430,Takoradi,Technology,256.68,2,33.36
2013-09-24,IN-2013-55814,Kumasi,Furniture,1081.647,7,-72.303
2013-09-24,TU-2013-3540,Takoradi,Technology,295.776,6,-421.524
2013-09-24,ES-2013-4849942,Bawku,Office Supplies,375.9,7,30.03
2013-09-24,CA-2013-149979,Koforidua,Furniture,368.97,3,81.1734
2013-09-24,PL-2013-9940,Takoradi,Technology,102.48,1,24.57
2013-09-24,US-2013-154977,Accra,Office Supplies,316.32,8,-68.64
2013-09-24,US-2013-129469,Koforidua,Furniture,532.704,6,-26.6352
2013-09-24,ES-2013-4281038,Bawku,Office Supplies,279.72,6,81.0
2013-09-24,UP-2013-7970,Takoradi,Office Supplies,395.82,2,39.54
2013-09-24,MX-2013-150140,Accra,Technology,191.52,7,57.4
2013-09-24,IN-2013-55814,Kumasi,Furniture,235.515,1,26.895
2013-09-24,US-2013-154977,Accra,Furniture,213.228,3,-120.852
2013-09-24,MX-2013-111668,Accra,Furniture,368.352,2,18.392
2013-09-24,TZ-2013-9020,Takoradi,Technology,316.59,1,37.98
2013-09-24,MX-2013-150140,Accra,Technology,515.7,3,159.84
2013-09-24,ES-2013-4937270,Bawku,Office Supplies,207.36,4,31.08
2013-09-24,ES-2013-2219250,Bawku,Technology,263.67,2,-131.85
2013-09-24,IN-2013-55814,Kumasi,Technology,458.298,3,-10.242
2013-09-24,MX-2013-150140,Accra,Office Supplies,90.3,5,31.6
2013-09-24,IS-2013-7870,Takoradi,Office Supplies,47.58,1,2.37
2013-09-24,CA-2013-159009,Koforidua,Furniture,184.752,3,-20.7846
2013-09-24,CA-2013-149979,Koforidua,Office Supplies,118.25,5,34.2925
2013-09-24,US-2013-158687,Accra,Furniture,180.48,2,-2.28
2013-09-24,MX-2013-102050,Accra,Office Supplies,64.84,2,9.04
2013-09-24,ES-2013-2219250,Bawku,Technology,195.66,6,-105.66
2013-09-24,TZ-2013-9020,Takoradi,Office Supplies,122.58,2,42.9
2013-09-24,ES-2013-2219250,Bawku,Technology,68.97,1,-62.1
2013-09-24,US-2013-167437,Accra,Office Supplies,58.608,3,-9.792
2013-09-24,MX-2013-154473,Accra,Technology,102.16,4,28.56
2013-09-24,EZ-2013-5970,Takoradi,Office Supplies,29.76,1,3.27
2013-09-24,ES-2013-5078214,Bawku,Office Supplies,49.728,2,-24.912
2013-09-24,CA-2013-106656,Koforidua,Office Supplies,18.9,3,8.694
2013-09-24,EZ-2013-5970,Takoradi,Office Supplies,60.6,4,10.2
2013-09-24,ES-2013-2219250,Bawku,Technology,88.53,2,-81.45
2013-09-24,MX-2013-150140,Accra,Office Supplies,22.5,5,10.8
2013-09-24,US-2013-158687,Accra,Office Supplies,65.2,2,16.28
2013-09-24,US-2013-154977,Accra,Office Supplies,48.312,6,-16.128
2013-09-24,TU-2013-3540,Takoradi,Office Supplies,53.844,1,-17.526
2013-09-24,IN-2013-35822,Kumasi,Office Supplies,33.57,3,13.41
2013-09-24,ES-2013-4396697,Bawku,Office Supplies,72.0,6,2.88
2013-09-24,IN-2013-35822,Kumasi,Furniture,94.68,2,1.86
2013-09-24,TU-2013-5130,Takoradi,Technology,104.772,1,-154.548
2013-09-24,MX-2013-150140,Accra,Office Supplies,29.82,3,14.58
2013-09-24,EZ-2013-5970,Takoradi,Technology,30.78,1,8.31
2013-09-24,TU-2013-3540,Takoradi,Office Supplies,21.864,1,-30.066
2013-09-24,CA-2013-110730,Koforidua,Office Supplies,13.68,2,3.6936
2013-09-24,UP-2013-7970,Takoradi,Office Supplies,97.2,2,41.76
2013-09-24,US-2013-132983,Accra,Technology,129.276,3,-43.104
2013-09-24,CA-2013-101742,Koforidua,Office Supplies,10.528,7,3.6848
2013-09-24,IT-2013-2758255,Bawku,Office Supplies,226.2,5,61.05
2013-09-24,MX-2013-150140,Accra,Office Supplies,20.18,1,1.2
2013-09-24,CA-2013-159009,Koforidua,Office Supplies,13.216,4,4.4604
2013-09-24,TZ-2013-9020,Takoradi,Office Supplies,25.38,2,11.64
2013-09-24,SU-2013-4750,Takoradi,Office Supplies,14.43,1,0.12
2013-09-24,TU-2013-3540,Takoradi,Furniture,9.996,1,-7.254
2013-09-24,ES-2013-2219250,Bawku,Office Supplies,20.16,3,-5.31
2013-09-24,CA-2013-106656,Koforidua,Office Supplies,4.08,2,1.9176
2013-09-24,UP-2013-7970,Takoradi,Office Supplies,13.02,1,4.02
2013-09-24,CA-2013-124016,Koforidua,Office Supplies,11.952,3,4.0338
2013-09-24,CA-2013-124016,Koforidua,Furniture,28.0,4,7.7
2013-09-24,ID-2013-69198,Kumasi,Office Supplies,9.54,2,-0.72
2013-09-24,US-2013-129469,Koforidua,Office Supplies,4.912,2,0.307
2013-09-24,ES-2013-4396697,Bawku,Office Supplies,15.96,4,1.68
2013-09-24,ES-2013-2219250,Bawku,Office Supplies,59.085,3,-1.215
2013-09-24,CA-2013-124016,Koforidua,Office Supplies,12.201,7,-9.7608
2013-10-24,IN-2013-18805,Kumasi,Technology,881.1,5,184.95
2013-10-24,IN-2013-18973,Kumasi,Furniture,331.8,2,69.66
2013-10-24,MX-2013-139535,Accra,Furniture,288.4,4,11.52
2013-10-24,IT-2013-1683275,Bawku,Office Supplies,266.64,11,-197.34
2013-10-24,CA-2013-132661,Koforidua,Office Supplies,379.4,10,178.318
2013-10-24,MX-2013-137953,Accra,Furniture,138.16,4,44.16
2013-10-24,ES-2013-5174378,Bawku,Office Supplies,353.22,7,6.93
2013-10-24,US-2013-147753,Accra,Technology,199.056,2,-3.344
2013-10-24,MX-2013-142734,Accra,Technology,346.42576,2,93.02576
2013-10-24,UP-2013-7360,Takoradi,Office Supplies,128.52,4,64.2
2013-10-24,ES-2013-4477863,Bawku,Office Supplies,32.04,2,1.26
2013-10-24,CA-2013-165484,Koforidua,Office Supplies,54.816,3,17.8152
2013-10-24,ES-2013-2313397,Bawku,Office Supplies,67.14,6,17.28
2013-10-24,IN-2013-55996,Kumasi,Furniture,25.29,1,7.56
2013-10-24,IN-2013-13387,Kumasi,Office Supplies,75.69,3,2.25
2013-10-24,HU-2013-4630,Takoradi,Office Supplies,33.96,2,5.76
2013-10-24,US-2013-147753,Accra,Furniture,59.592,2,-16.888
2013-10-24,IT-2013-1683275,Bawku,Office Supplies,24.0,1,-8.16
2013-10-24,CA-2013-165484,Koforidua,Furniture,16.156,7,-12.117
2013-10-24,IT-2013-1683275,Bawku,Office Supplies,10.41,2,-3.39
2013-10-24,CA-2013-151323,Koforidua,Office Supplies,17.05,5,8.184
2013-11-24,ES-2013-4670866,Bawku,Technology,1487.4,10,728.7
2013-11-24,ES-2013-4670866,Bawku,Office Supplies,443.07,9,177.12
2013-11-24,MX-2013-125787,Accra,Technology,501.67464,2,89.47464
2013-11-24,IN-2013-22298,Kumasi,Technology,369.45,3,84.96
2013-11-24,CA-2013-160129,Koforidua,Furniture,70.448,7,12.3284
2013-11-24,MX-2013-111640,Accra,Furniture,192.128,2,21.608
2013-11-24,IN-2013-22298,Kumasi,Office Supplies,139.86,9,40.5
2013-11-24,ES-2013-4670866,Bawku,Office Supplies,24.84,2,5.94
2013-11-24,CA-2013-160129,Koforidua,Office Supplies,15.8,5,2.37
2013-11-24,IN-2013-22298,Kumasi,Office Supplies,50.4,6,10.98
2013-11-24,CA-2013-160129,Koforidua,Furniture,14.368,2,3.9512
2013-11-24,ES-2013-4835750,Bawku,Office Supplies,19.56,4,4.68
2013-11-24,ES-2013-1280086,Bawku,Office Supplies,23.787,1,8.187
2013-11-24,CG-2013-9010,Takoradi,Office Supplies,19.86,1,8.91
2013-12-24,UP-2013-910,Takoradi,Technology,2605.56,4,573.12
2013-12-24,CA-2013-157791,Koforidua,Technology,1999.96,4,899.982
2013-12-24,CA-2013-135776,Koforidua,Office Supplies,1117.92,4,55.896
2013-12-24,IN-2013-51621,Kumasi,Furniture,669.78,2,214.32
2013-12-24,MX-2013-157301,Accra,Furniture,789.936,3,197.436
2013-12-24,IT-2013-3395178,Bawku,Office Supplies,356.238,2,-0.042
2013-12-24,CA-2013-137043,Koforidua,Furniture,572.76,6,166.1004
2013-12-24,NI-2013-3820,Takoradi,Technology,195.444,1,-195.456
2013-12-24,IN-2013-35787,Kumasi,Technology,530.22,2,15.9
2013-12-24,CA-2013-137043,Koforidua,Furniture,286.38,3,83.0502
2013-12-24,CA-2013-132829,Koforidua,Technology,453.576,3,39.6879
2013-12-24,CA-2013-135776,Koforidua,Office Supplies,227.28,2,2.2728
2013-12-24,IN-2013-51621,Kumasi,Furniture,340.68,2,13.62
2013-12-24,IT-2013-5950482,Bawku,Furniture,555.06,11,10.89
2013-12-24,CA-2013-115574,Koforidua,Furniture,141.372,2,-14.1372
2013-12-24,MX-2013-132416,Accra,Office Supplies,205.856,7,5.096
2013-12-24,CA-2013-114867,Koforidua,Technology,1499.97,5,-374.9925
2013-12-24,CA-2013-132829,Koforidua,Technology,287.88,3,35.985
2013-12-24,IT-2013-5152159,Bawku,Technology,262.956,2,-27.864
2013-12-24,ID-2013-70808,Kumasi,Office Supplies,203.184,5,-36.816
2013-12-24,IT-2013-5152159,Bawku,Office Supplies,247.212,2,-27.468
2013-12-24,IR-2013-420,Takoradi,Technology,166.74,1,24.99
2013-12-24,CA-2013-132829,Koforidua,Technology,131.88,3,14.8365
2013-12-24,MX-2013-142006,Accra,Technology,111.22,1,4.44
2013-12-24,IT-2013-5913315,Bawku,Office Supplies,82.863,3,-7.407
2013-12-24,IN-2013-74798,Kumasi,Office Supplies,23.841,1,5.811
2013-12-24,MX-2013-127523,Accra,Office Supplies,58.52,7,5.18
2013-12-24,IT-2013-3395178,Bawku,Technology,40.92,1,6.12
2013-12-24,IT-2013-3210394,Bawku,Office Supplies,131.85,5,54.0
2013-12-24,CA-2013-135776,Koforidua,Office Supplies,61.96,2,30.3604
2013-12-24,IT-2013-3132916,Bawku,Office Supplies,81.36,3,-19.53
2013-12-24,SF-2013-4880,Takoradi,Office Supplies,33.18,2,10.92
2013-12-24,SF-2013-4880,Takoradi,Office Supplies,29.34,6,7.02
2013-12-24,ES-2013-1394541,Bawku,Technology,62.2965,1,19.7865
2013-12-24,CA-2013-135776,Koforidua,Office Supplies,47.9,1,22.992
2013-12-24,SF-2013-4880,Takoradi,Office Supplies,22.29,1,10.68
2013-12-24,IR-2013-420,Takoradi,Office Supplies,60.0,1,1.8
2013-12-24,IT-2013-5913315,Bawku,Office Supplies,56.349,1,12.519
2013-12-24,IR-2013-420,Takoradi,Technology,59.25,1,1.17
2013-12-24,IN-2013-10622,Kumasi,Technology,141.9,5,4.2
2013-12-24,MX-2013-142006,Accra,Office Supplies,35.16,2,14.4
2013-12-24,ES-2013-1394541,Bawku,Office Supplies,82.86,2,22.32
2013-12-24,IN-2013-35787,Kumasi,Office Supplies,27.12,4,13.2
2013-12-24,US-2013-123498,Accra,Technology,30.24,3,-28.26
2013-12-24,IT-2013-5913315,Bawku,Furniture,158.787,1,-0.003
2013-12-24,CA-2013-135776,Koforidua,Office Supplies,37.94,2,18.2112
2013-12-24,ES-2013-1243709,Bawku,Office Supplies,14.01,1,5.16
2013-12-24,ID-2013-70808,Kumasi,Office Supplies,52.5654,6,-21.9546
2013-12-24,IT-2013-5152159,Bawku,Office Supplies,59.4,2,24.9
2013-12-24,US-2013-155026,Accra,Office Supplies,42.72,4,-28.48
2013-12-24,US-2013-123498,Accra,Office Supplies,15.84,2,2.08
2013-12-24,CA-2013-132829,Koforidua,Office Supplies,45.36,9,14.742
2013-12-24,SF-2013-4880,Takoradi,Office Supplies,11.76,1,5.64
2013-12-24,US-2013-119928,Accra,Furniture,39.984,4,-13.376
2013-12-24,IR-2013-420,Takoradi,Office Supplies,29.04,2,1.14
2013-12-24,MX-2013-124898,Accra,Office Supplies,40.8,4,0.0
2013-12-24,CA-2013-157868,Koforidua,Office Supplies,24.85,7,11.6795
2013-12-24,IT-2013-5950482,Bawku,Office Supplies,13.68,1,4.77
2013-12-24,ID-2013-70808,Kumasi,Office Supplies,36.729,2,-15.951
2013-12-24,IT-2013-3132916,Bawku,Office Supplies,15.48,3,-0.99
2013-12-24,CA-2013-135776,Koforidua,Office Supplies,8.82,3,2.5578
2013-12-24,US-2013-119928,Accra,Office Supplies,22.2,2,11.08
2013-12-24,NI-2013-1970,Takoradi,Office Supplies,3.078,1,-4.542
2013-12-24,CA-2013-114867,Koforidua,Office Supplies,7.968,2,2.6892
2013-12-24,CA-2013-136049,Koforidua,Office Supplies,5.553,3,-4.0722
2013-12-24,CA-2013-135776,Koforidua,Office Supplies,4.2,2,1.176
2013-12-24,TU-2013-2890,Takoradi,Office Supplies,4.104,1,-3.516
2013-12-24,MO-2013-3010,Takoradi,Office Supplies,6.03,1,1.86
